"Geneid","SRR1177963","SRR1177964","SRR1177965","SRR1177997","SRR1177999","SRR1178002","SRR1178014","SRR1178021","SRR1178047"
"14316","NM_001191675",135,162,136,148,150,139,166,208,238
"14317","NM_001109376",1095,1183,1126,1798,2283,2097,2073,1804,1511
"14318","NM_022853",607,593,643,798,815,734,674,730,741
"14319","NM_053691",21,14,10,7,13,5,23,11,58
"14320","NM_001108351",3,2,4,5,9,10,5,1,2
"14321","NM_001013986",184,192,184,100,92,111,194,232,367
"14322","NM_001014132",12,8,16,17,13,19,8,14,21
"14323","NM_001103357",78,73,68,74,71,34,63,94,103
"14324","NM_001108859",870,1113,863,1502,1249,1252,1552,1047,1682
"14325","NM_017080",1286,1817,1033,8047,6069,4998,6786,5369,3977
"14326","NM_001009632",2333,1544,2228,853,712,1279,899,371,548
"14327","NM_182842",0,0,0,0,0,0,0,0,0
"14328","NR_031920",0,0,0,0,0,0,0,0,0
"14329","NR_031838",0,0,0,0,0,0,0,0,0
"14330","NR_031835",7,5,6,0,0,1,2,3,4
"14331","NR_037334",2,1,0,0,1,2,1,1,0
"14332","NM_019190",106,78,108,8,8,13,27,29,21
"14333","NM_001105989",0,3,1,2,4,2,0,2,5
"14334","NM_181365",0,0,0,0,0,0,0,0,0
"14335","NM_001100889",140,237,118,205,337,212,215,224,193
"14336","NM_001025139",8,10,9,3,7,4,4,3,0
"14337","NM_001099517",0,0,0,0,0,0,0,0,0
"14338","NM_017256",158,153,172,142,222,182,226,295,213
"14339","NM_001100789",112,117,82,103,106,91,124,199,196
"14340","NM_033021",1184,1035,1057,1351,1709,1351,1511,2616,2495
"14341","NM_001191595",2,4,4,3,3,5,4,5,5
"14342","NM_022513",2678,3092,2653,4528,4219,4105,8834,9436,6854
"14343","NM_001107212",5,1,8,8,7,8,7,12,17
"14344","NM_012956",0,0,0,0,0,0,0,0,0
"14345","NM_001191678",32,49,30,23,31,29,30,31,29
"14346","NM_001113776",54,62,47,33,41,30,78,124,114
"14347","NM_001004087",3,4,7,25,14,21,11,15,12
"14348","NM_001106008",35,32,40,31,25,25,30,58,66
"14349","NM_013127",109,111,120,173,190,234,137,183,220
"14350","NM_053978",389,356,329,309,364,337,428,464,521
"14351","NM_001109388",731,706,620,560,711,501,586,1008,786
"14352","NM_001107224",0,0,0,0,0,0,0,0,0
"14353","NM_016990",1757,1421,1364,1186,1509,1351,2094,2579,2098
"14354","NM_001170459",460,490,471,440,507,418,663,1027,1074
"14355","NM_001106020",0,0,0,3,0,3,0,1,0
"14356","NM_001017461",2834,2733,2621,1654,2054,1915,2518,2904,3299
"14357","NM_001305130",193,237,149,310,351,298,239,287,228
"14358","NM_001013130",3167,2907,2732,2291,3099,2693,4241,5808,6134
"14359","NM_001099516",0,0,0,0,0,0,0,0,0
"14360","NM_001107245",73,96,58,44,70,56,88,99,109
"14361","NM_031030",992,1034,952,1123,1308,1165,1342,1663,1726
"14362","NM_001170456",292,288,242,455,359,388,407,382,433
"14363","NM_001100898",100,95,84,71,82,97,78,103,80
"14364","NM_001271410",2481,2521,2395,3272,3383,2354,2084,2155,1714
"14365","NM_001105993",68,70,104,62,76,65,64,111,109
"14366","NM_001139484",345,352,298,308,344,304,290,416,468
"14367","NM_001191101",0,0,0,0,0,0,0,0,0
"14368","NM_001008338",738,554,604,635,936,617,658,801,995
"14369","NM_001128311",714,793,1850,1937,2504,1267,870,345,564
"14370","NM_001037179",44,39,40,54,60,60,59,50,64
"14371","NM_001177909",3,5,1,2,3,3,7,6,1
"14372","NM_001006991",301,289,291,320,365,344,412,546,654
"14373","NM_012587",0,0,0,0,0,0,0,0,1
"14374","NM_001107206",334,431,303,328,414,306,341,356,362
"14375","NM_012806",0,0,0,0,0,0,0,0,0
"14376","NM_001318190",0,0,0,0,0,0,0,0,0
"14377","NM_001270556",0,0,0,0,0,0,0,0,0
"14378","NM_001170551",746,748,655,803,896,919,880,1055,977
"14379","NM_001009633",66,120,83,64,74,61,83,44,113
"14380","NM_001004275",700,731,634,665,633,592,704,868,827
"14381","NM_001108354",238,126,86,73,103,90,166,116,164
"14382","NM_013012",0,0,0,0,0,0,0,0,0
"14383","NM_022211",0,0,0,0,0,0,0,0,0
"14384","NM_012823",220,170,218,373,367,412,369,261,494
"14385","NM_001108355",660,618,628,578,561,497,337,419,452
"14386","NM_001107208",180,217,177,194,199,225,328,429,574
"14387","NM_054001",1278,948,1029,782,862,704,1069,1632,1528
"14388","NM_019379",2033,2167,1990,2475,2827,2436,2462,3858,3633
"14389","NM_001013989",573,645,719,628,640,582,788,964,882
"14390","NM_001007618",344,385,359,240,245,270,309,386,368
"14391","NM_022256",4,3,8,2,4,4,7,17,40
"14392","NM_001107211",9,4,5,8,2,6,4,3,11
"14393","NM_001106000",187,163,174,160,142,133,174,232,212
"14394","NM_134326",1194296,1550466,1088279,1852149,1912479,1689764,596053,355656,355586
"14395","NM_012564",61952,72719,61698,163011,166153,151811,75407,52824,53546
"14396","NM_053424",925,933,1135,241,265,179,469,844,471
"14397","NM_001044296",0,0,0,0,0,0,1,0,0
"14398","NM_031533",5,2367,1926,18039,24715,11374,18896,41,22
"14399","NM_133423",497,471,519,505,502,449,503,622,633
"14400","NM_001007264",1981,2473,1432,7812,6015,6836,9214,10544,9202
"14401","NM_001107213",330,365,313,316,333,351,357,371,464
"14402","NM_001008554",0,0,0,0,0,0,0,0,0
"14403","NM_001003979",0,0,0,0,0,0,0,0,0
"14404","NM_001169137",0,0,1,0,0,0,0,0,0
"14405","NM_024367",0,0,0,0,0,0,0,0,0
"14406","NM_130822",5,5,17,15,10,13,18,8,11
"14407","NM_001017498",0,0,0,0,0,0,0,0,0
"14408","NM_001013048",624,518,524,1042,1090,1034,727,528,819
"14409","NM_012802",128,114,172,275,237,288,193,149,267
"14410","NM_001017499",151,173,172,277,324,260,262,412,387
"14411","NM_001108358",37,42,49,39,37,39,39,48,32
"14412","NM_001191596",637,604,512,356,440,348,397,511,509
"14413","NM_001008295",289,280,245,257,240,242,280,447,490
"14414","NM_001108359",469,434,356,363,525,448,536,385,566
"14415","NM_001191068",238,119,131,28,32,44,120,226,243
"14416","NR_106668",0,0,0,0,0,0,0,0,0
"14417","NM_001024255",3,4,9,10,12,8,5,6,7
"14418","NM_182473",14,5,6,9,10,5,7,25,12
"14419","NM_001135779",0,0,0,0,0,0,0,0,0
"14420","NM_080587",0,0,0,0,0,0,0,0,0
"14421","NM_001100172",1,1,0,0,1,1,2,0,0
"14422","NM_001047903",3,0,0,2,0,0,0,2,0
"14423","NM_001034198",0,0,0,0,0,0,0,0,0
"14424","NM_021671",338,351,274,339,286,314,474,407,471
"14425","NM_001017452",0,0,0,0,0,0,0,0,0
"14426","NM_001005882",384,320,267,470,527,530,477,722,607
"14427","NM_001106006",699,765,675,660,719,738,987,1177,1130
"14428","NM_001047093",206,169,198,231,288,248,276,314,343
"14429","NM_001037792",1727,1567,2083,1947,2917,2562,2235,2473,2060
"14430","NM_001017500",418,449,314,383,419,423,395,392,334
"14431","NM_001107216",210,221,218,161,137,156,184,194,260
"14432","NM_001105750",448,411,329,273,305,259,277,386,337
"14433","NM_001191597",1052,1081,955,760,794,760,1100,1527,1506
"14434","NM_031347",48,92,93,46,39,37,40,46,31
"14435","NM_001106010",0,0,0,0,0,0,0,0,0
"14436","NM_022632",7,11,9,3,7,6,8,5,13
"14437","NM_001305171",0,0,0,0,0,0,3,0,0
"14438","NM_001106009",32,26,36,46,53,41,43,18,35
"14439","NM_021751",0,2,1,1,1,0,1,0,0
"14440","NM_001110137",0,0,0,0,0,0,0,0,0
"14441","NM_001107222",534,520,480,483,474,515,573,571,723
"14442","NM_001191551",488,449,526,514,600,484,584,853,719
"14443","NM_001012151",381,372,259,334,407,364,452,642,636
"14444","NM_001134971",618,615,494,462,532,486,476,528,663
"14445","NM_001170439",543,567,646,596,739,604,726,122,81
"14446","NM_057116",0,1,1,0,1,1,1,0,1
"14447","NM_001113365",0,1,0,0,1,0,0,0,0
"14448","NM_001177695",1,0,0,0,1,0,0,1,1
"14449","NM_001107225",9,25,11,39,31,20,19,16,29
"14450","NM_001012152",0,1,3,1,3,2,1,1,1
"14451","NM_001034021",12,4,8,15,7,9,7,8,5
"14452","NM_001001514",0,0,0,0,0,0,0,0,0
"14453","NM_031766",64,41,39,69,117,100,88,76,96
"14454","NM_019339",46,47,50,69,63,61,53,66,71
"14455","NM_022928",15,13,11,24,40,29,17,19,16
"14456","NM_024357",540,621,650,590,628,569,698,846,887
"14457","NM_001107227",0,0,0,1,0,1,1,0,3
"14458","NM_001191552",209,178,166,182,171,157,175,214,369
"14459","NM_013033",7,9,8,8,9,6,327,838,947
"14460","NM_001191682",234,236,146,211,299,258,293,344,389
"14461","NM_001107229",286,294,303,303,383,338,240,300,300
"14462","NM_001109090",1825,1926,1205,2780,2582,2114,2953,1661,2033
"14463","NM_001107235",347,312,330,301,326,311,342,484,531
"14464","NM_001107232",10,14,12,17,22,22,16,8,18
"14465","NM_024135",615,485,460,273,320,271,841,806,705
"14466","NM_053649",16,18,15,12,22,21,16,10,24
"14467","NM_001012038",672,631,550,806,759,773,616,610,735
"14468","NM_001108862",20,15,21,20,34,38,33,15,20
"14469","NM_013193",456,434,480,390,485,411,450,624,547
"14470","NM_001108365",105,98,94,110,144,115,123,150,189
"14471","NM_001042356",0,0,0,0,0,0,0,0,0
"14472","NM_021739",0,0,0,0,0,0,0,0,0
"14473","NM_001077660",337,324,257,267,330,307,330,469,561
"14474","NM_001042354",0,0,0,0,0,0,0,0,0
"14475","NM_020100",1,1,0,0,0,1,0,1,3
"14476","NM_001107239",592,1001,1053,354,595,428,678,525,723
"14477","NM_001030025",30,27,38,39,52,33,35,45,86
"14478","NM_001107236",390,422,398,549,590,516,392,397,469
"14479","NM_001014232",18,22,11,34,27,34,37,20,31
"14480","NM_031507",2166,1964,2432,3741,3175,2502,1049,1013,802
"14481","NM_001134702",127,139,112,145,147,127,131,127,106
"14482","NM_001047094",58,36,33,61,48,66,65,64,68
"14483","NM_001024743",981,892,789,5127,3362,2542,2235,3069,1883
"14484","NM_001127537",30,40,35,25,53,41,28,44,40
"14485","NM_182814",1876,1862,1764,1251,1253,1171,2452,2930,3730
"14486","NM_001271196",614,686,779,714,715,644,641,695,655
"14487","NM_001025278",93,88,95,102,108,118,125,120,125
"14488","NM_001108366",51,18,35,22,12,21,20,32,35
"14489","NM_001191684",86,88,88,52,69,81,61,65,81
"14490","NM_001191553",0,1,6,9,4,5,3,2,1
"14491","NM_001024866",314,277,269,269,266,267,246,281,304
"14492","NM_031831",1152,1023,555,302,374,412,482,449,594
"14493","NM_001109095",0,0,0,0,1,0,0,0,0
"14494","NM_001169145",58,53,52,27,52,58,57,75,98
"14495","NM_001025140",2895,3389,3236,3210,3603,3360,3229,3171,3574
"14496","NM_001106023",734,653,657,858,853,782,934,1320,1043
"14497","NM_001099654",0,0,0,0,0,0,0,0,0
"14498","NM_001099485",0,0,0,0,0,0,0,0,0
"14499","NM_001099481",0,0,0,0,0,0,0,0,0
"14500","NM_001099468",0,0,0,0,0,0,0,0,0
"14501","NM_001099477",0,0,0,0,0,0,0,0,0
"14502","NM_001099486",0,0,0,0,0,0,0,0,0
"14503","NM_199114",150,148,96,112,116,127,124,127,145
"14504","NM_001172084",850,756,723,370,522,491,370,374,324
"14505","NM_001013991",162,133,145,113,132,120,126,174,207
"14506","NM_001198804",1097,1312,1016,1477,1747,1393,1507,1298,1341
"14507","NM_022287",1287,1785,1053,4458,4361,3694,4312,4131,4280
"14508","NM_022864",1,4,0,0,2,0,4,1,0
"14509","NM_001107246",53,50,36,13,16,15,22,24,17
"14510","NM_001106024",0,0,0,2,1,2,4,0,4
"14511","NM_080481",1122,1270,1011,942,1172,1031,1282,1207,1209
"14512","NM_001011914",442,441,389,442,427,401,450,608,643
"14513","NM_001007619",1147,1136,990,817,911,755,1105,1524,1439
"14514","NM_031001",20,16,30,31,33,18,8,31,30
"14515","NM_031099",2554,2558,2824,1775,1705,1636,3690,5543,5698
"14516","NM_012566",1,2,1,2,0,0,2,2,4
"14517","NM_001013987",109,113,98,111,144,125,127,124,171
"14518","NM_001109563",45,41,37,25,41,39,27,32,52
"14519","NM_001105994",0,0,0,0,0,0,0,2,0
"14520","NM_001025631",0,0,0,0,0,0,0,0,0
"14521","NM_001012031",0,0,0,0,0,0,0,0,0
"14522","NM_001108352",5,2,8,2,2,7,8,7,16
"14523","NM_022956",0,0,0,0,0,0,0,0,0
"14524","NM_001107204",209,228,236,328,350,320,243,292,216
"14525","NM_001037205",32,15,21,17,42,46,30,35,32
"14526","NM_001014133",0,0,0,0,0,0,0,0,0
"14527","NM_001107205",126,117,69,59,58,97,67,210,178
"14528","NM_001134998",3,1,1,4,6,7,16,11,13
"14529","NM_001004076",46,51,45,42,38,36,30,38,43
"14530","NM_001191934",71,89,48,71,91,82,74,64,80
"14531","NM_012881",16,4,7,35,26,18,10,10,25
"14532","NM_024142",0,0,0,0,0,0,0,0,0
"14533","NM_012790",0,0,0,0,0,0,0,0,0
"14534","NM_203493",0,0,0,0,0,0,1,2,2
"14535","NM_001195414",0,0,0,0,0,0,0,0,0
"14536","NM_012946",176,80,72,277,384,325,236,203,221
"14537","NM_001009684",5498,5180,4622,1688,2606,2337,2149,2191,1928
"14538","NM_001004209",7929,8869,6839,5303,5929,5502,4532,4214,4148
"14539","NM_001105995",40,64,33,57,65,59,67,68,112
"14540","NM_001017495",0,0,0,0,0,0,0,0,0
"14541","NM_198049",3,6,11,9,8,8,8,9,6
"14542","NM_001012032",132,122,123,254,253,307,225,178,177
"14543","NM_031242",178,152,112,56,91,58,100,105,86
"14544","NM_031737",0,0,0,0,0,1,0,0,1
"14545","NM_001025670",273,496,332,3,11,4,50,33,151
"14546","NM_022605",90,103,57,67,138,58,93,93,110
"14547","NM_001014134",38,68,50,39,45,47,54,63,65
"14548","NM_001105996",264,273,264,200,197,180,250,266,313
"14549","NM_001044255",402,455,364,339,357,308,441,394,475
"14550","NM_001108353",88,53,82,114,126,141,124,115,300
"14551","NM_001100564",184,166,150,171,209,199,272,293,283
"14552","NM_001033696",703,807,632,596,564,594,592,754,795
"14553","NM_001009391",164,174,142,112,143,139,185,178,330
"14554","NM_024404",0,0,0,0,0,0,0,0,0
"14555","NM_001082541",0,0,0,0,0,0,0,0,0
"14556","NM_001082539",0,0,0,0,0,0,0,0,0
"14557","NM_001082540",0,0,0,0,0,0,0,0,0
"14558","NM_017105",5,1,0,0,0,0,0,1,6
"14559","NM_001004077",0,0,0,0,0,0,0,0,0
"14560","NM_001024742",8,20,2,7,2,1,10,32,15
"14561","NM_001012033",215,170,152,157,261,163,143,151,191
"14562","NM_001105997",326,287,323,190,239,231,248,305,373
"14563","NM_001017496",11,5,3,21,17,9,5,9,1
"14564","NM_001109329",0,0,0,0,0,0,0,0,0
"14565","NM_001105725",307,320,282,407,390,402,262,193,248
"14566","NM_001105998",1674,1610,1538,1038,1167,1098,1023,1114,1188
"14567","NM_001013988",892,951,694,1098,1143,981,3725,3029,4459
"14568","NM_001012034",12,6,12,10,18,16,15,18,13
"14569","NM_182952",151,113,135,195,197,191,156,115,245
"14570","NM_145672",133,49,76,114,55,80,270,275,657
"14571","NM_139089",27,6,9,55,33,31,96,73,959
"14572","NM_017361",159,134,138,177,171,134,187,205,282
"14573","NM_001107210",1,0,0,0,0,0,0,0,1
"14574","NM_001006958",140,146,164,67,80,73,153,320,337
"14575","NM_001010967",13,21,24,41,34,34,14,28,28
"14576","NM_001107209",64,84,59,53,54,47,68,69,63
"14577","NM_001012035",21,38,37,10,17,12,34,34,48
"14578","NM_173114",8,9,6,4,2,5,19,23,36
"14579","NM_017123",0,0,0,0,0,0,0,3,3
"14580","NM_001305170",0,0,0,1,0,0,0,0,0
"14581","NM_021689",0,0,0,0,0,0,0,0,0
"14582","NM_053647",1,0,0,1,0,0,2,3,10
"14583","NM_030845",1,2,24,29,53,34,40,73,166
"14584","NM_153721",0,0,0,0,0,0,1,1,0
"14585","NM_022214",1,0,0,2,0,0,1,0,0
"14586","NM_138522",0,0,0,0,0,0,0,0,0
"14587","NM_001007729",13,6,3,31,33,11,9,13,22
"14588","NM_001025671",367,469,362,308,423,390,376,527,474
"14589","NM_012493",101,71,61,117,131,114,65,55,79
"14590","NM_172320",12628,13078,9041,16202,18722,15978,5451,2832,2993
"14591","NM_001105999",1581,1425,1413,1032,1194,1012,1075,1729,1587
"14592","NM_023980",1,0,1,2,0,2,1,11,26
"14593","NM_001047928",0,0,0,0,0,0,0,0,0
"14594","NM_001108357",206,267,285,290,262,201,230,335,317
"14595","NM_024158",26,34,19,23,32,41,32,33,49
"14596","NR_106692",0,0,0,0,0,0,0,2,0
"14597","NM_001025127",207,171,218,228,275,252,240,234,274
"14598","NM_001100890",1046,1024,977,980,1039,905,1127,1285,1098
"14599","NM_001012036",303,302,289,202,152,144,262,461,489
"14600","NM_001106001",0,0,1,0,0,0,0,0,0
"14601","NM_012900",1,1,0,0,0,0,0,0,0
"14602","NM_133513",0,0,0,0,0,0,0,0,0
"14603","NM_012684",0,0,0,0,0,0,0,0,0
"14604","NM_198729",0,0,0,0,0,0,0,0,0
"14605","NM_022263",0,0,0,0,0,0,0,0,0
"14606","NM_001017497",0,0,0,0,0,0,0,0,0
"14607","NM_031562",0,0,0,0,0,0,0,0,0
"14608","NR_003527",0,0,0,0,0,0,0,0,0
"14609","NM_001009505",0,0,0,0,0,0,0,0,0
"14610","NM_001044274",0,0,0,0,0,0,0,0,0
"14611","NM_001316999",0,0,0,0,0,0,0,0,0
"14612","NM_138874",0,0,0,0,0,0,0,0,0
"14613","NM_001105741",0,0,0,0,0,0,0,0,0
"14614","NM_017120",0,0,0,0,0,0,0,0,0
"14615","NM_173106",0,0,0,0,0,0,0,0,0
"14616","NM_021769",0,0,0,1,2,0,1,0,1
"14617","NM_012883",19937,19721,16423,22506,24903,29271,7630,3720,2036
"14618","NM_001135869",162,326,129,979,1093,824,5394,3563,3083
"14619","NM_022228",0,0,2,0,0,2,0,7,4
"14620","NM_153314",5321,6149,4508,8021,7472,6830,10288,10239,9153
"14621","NM_173323",1,0,2,11,10,9,29,4,15
"14622","NM_001004271",3527,3260,2408,12631,12098,9954,15189,16078,14528
"14623","NM_173295",123,226,40,4700,4908,3162,24596,20599,20284
"14624","NM_001191676",609,513,348,788,1073,903,677,682,480
"14625","NM_001004020",0,0,0,0,0,0,0,0,0
"14626","NM_022630",0,0,0,0,0,0,0,0,0
"14627","NM_001033652",0,0,0,0,0,0,0,0,0
"14628","NM_031038",0,0,0,0,0,0,0,0,0
"14629","NM_001025115",1,3,3,4,10,3,2,4,6
"14630","NM_001004098",99,90,101,121,92,108,107,136,115
"14631","NM_001108860",0,0,0,0,0,0,0,0,0
"14632","NM_001106002",802,912,757,1072,1305,1031,983,969,1113
"14633","NM_031788",127,170,189,177,141,115,127,178,194
"14634","NM_001006959",138,120,118,70,68,68,120,137,152
"14635","NM_001008870",0,0,0,0,0,0,0,0,1
"14636","NM_133621",11,6,9,14,19,10,17,23,14
"14637","NM_212459",0,0,0,0,0,0,0,0,0
"14638","NM_080910",600,603,571,393,381,335,563,843,1009
"14639","NM_057198",773,690,642,562,594,509,935,1081,942
"14640","NM_001024770",139,175,153,162,204,164,163,189,218
"14641","NM_022239",0,0,0,1,1,0,4,1,1
"14642","NM_001024802",134,122,109,143,139,145,163,214,261
"14643","NM_001013990",63,75,81,88,75,53,188,258,302
"14644","NM_001289832",0,0,0,0,0,0,0,0,0
"14645","NM_021856",2,0,1,4,3,1,27,8,0
"14646","NM_022264",49,64,37,30,81,83,66,71,52
"14647","NM_001137563",0,0,0,0,0,0,0,0,0
"14648","NM_001105736",77,91,86,93,79,77,101,109,144
"14649","NM_001002830",2,2,2,6,2,2,8,26,66
"14650","NR_130115",38,38,44,19,6,17,41,41,64
"14651","NM_199374",0,0,0,0,0,0,0,1,0
"14652","NM_001008763",1,0,0,0,0,0,1,0,0
"14653","NM_001191677",0,0,0,0,0,0,0,0,0
"14654","NM_001013874",1664,1667,1436,1275,1362,1179,1423,1672,1743
"14655","NM_001271181",692,827,592,450,396,350,290,213,258
"14656","NM_181385",0,0,0,0,0,1,0,0,0
"14657","NM_001008555",0,0,0,0,0,0,0,0,0
"14658","NM_001107214",393,437,345,354,365,356,619,841,844
"14659","NM_053432",363,339,373,345,472,373,276,253,298
"14660","NM_001106003",183,240,190,248,295,176,209,277,256
"14661","NM_053497",0,0,0,1,0,1,0,0,0
"14662","NM_001170438",137,166,153,189,198,197,215,392,392
"14663","NM_001106004",205,207,183,171,174,159,251,274,253
"14664","NM_080586",0,0,0,0,0,0,0,0,0
"14665","NM_001108861",0,0,0,0,0,0,1,0,0
"14666","NM_001107215",672,574,576,431,494,373,542,673,603
"14667","NM_001106005",27,24,16,28,27,22,13,34,32
"14668","NM_001191935",0,0,0,0,0,0,1,0,0
"14669","NM_001109087",26,24,9,69,26,27,44,59,43
"14670","NM_001109088",505,479,432,375,416,382,462,529,468
"14671","NM_017237",0,0,0,1,1,0,1,3,2
"14672","NM_022930",0,0,0,0,0,0,0,0,0
"14673","NM_001013430",17,11,6,17,18,17,10,14,35
"14674","NM_001083624",517,615,584,584,664,576,797,885,881
"14675","NM_031325",1561,2184,1408,2996,2611,2452,6144,8434,9093
"14676","NM_001012037",573,462,481,344,373,376,316,345,314
"14677","NM_001007598",63,61,59,36,44,47,59,98,115
"14678","NM_053547",860,934,878,895,1178,779,780,784,746
"14679","NM_001191679",66,59,67,40,65,33,42,70,112
"14680","NM_001025138",3,3,9,10,13,6,13,17,12
"14681","NM_207604",16,13,16,40,31,17,19,30,34
"14682","NM_001172120",16,16,19,43,28,43,23,22,58
"14683","NM_001105742",446,333,326,342,461,392,397,398,465
"14684","NM_001146035",3,3,4,14,4,7,3,6,0
"14685","NR_037399",0,0,0,0,0,0,0,0,0
"14686","NM_001106007",128,150,120,126,164,126,160,227,271
"14687","NM_001271306",684,673,595,595,556,608,470,713,804
"14688","NM_012688",0,0,0,0,1,0,0,0,0
"14689","NM_001134639",52,74,62,37,49,45,55,61,61
"14690","NM_053380",1329,913,1089,735,661,555,306,133,900
"14691","NM_001107220",378,306,362,283,336,266,322,478,516
"14692","NM_001005883",394,384,354,452,435,441,732,800,898
"14693","NM_001108360",78,99,96,47,51,83,64,62,79
"14694","NM_001107219",0,0,1,1,0,1,0,1,0
"14695","NM_012880",241,219,195,462,525,491,359,174,264
"14696","NR_031931",0,0,0,0,0,0,0,0,0
"14697","NR_037348",0,0,0,0,0,0,0,0,0
"14698","NM_022390",2851,3211,2621,4398,4887,4857,3251,2570,2635
"14699","NM_001011910",2119,2299,2176,4449,4277,3736,2949,2670,3316
"14700","NM_001107217",328,332,266,337,356,322,324,357,443
"14701","NM_001191097",0,0,0,0,0,1,0,0,0
"14702","NM_022603",0,2,1,0,0,1,0,0,0
"14703","NM_001277396",0,0,0,0,0,0,2,0,0
"14704","NM_030848",1,3,2,7,4,5,3,4,8
"14705","NM_001107221",2,6,1,11,6,8,11,5,7
"14706","NM_053391",5,7,4,11,8,22,8,14,11
"14707","NM_001014135",970,1055,938,778,913,855,1181,1342,2024
"14708","NM_001108362",261,267,229,233,267,270,303,341,384
"14709","NM_012768",0,0,0,0,0,0,0,0,0
"14710","NM_181433",51,83,49,0,0,0,0,0,0
"14711","NM_001107223",36,29,29,34,26,37,36,49,37
"14712","NM_024128",11,8,5,14,4,13,9,5,6
"14713","NM_001011911",120,116,116,86,104,112,150,212,221
"14714","NM_031059",0,0,0,0,0,0,0,2,3
"14715","NM_001134604",2,1,0,5,2,2,6,6,0
"14716","NM_001106012",21,21,28,19,30,25,33,6,5
"14717","NM_012932",5,6,6,10,6,3,7,5,6
"14718","NM_001033894",0,0,1,0,3,0,7,2,5
"14719","NM_031823",190,223,191,223,234,194,325,517,400
"14720","NM_001100766",109,127,109,118,129,104,132,151,177
"14721","NM_001009264",2149,1979,1747,1708,1818,1679,2048,2499,2506
"14722","NM_001170455",552,566,508,515,509,527,646,763,701
"14723","NM_024487",1717,2001,1606,1166,1339,1123,1605,1791,1717
"14724","NM_001144850",0,0,0,0,0,0,0,0,0
"14725","NM_080900",10,9,8,9,18,14,6,7,15
"14726","NM_001107226",57,48,59,68,121,112,91,58,91
"14727","NM_001271027",13,2,8,10,9,10,3,8,13
"14728","NM_053339",3577,4007,3297,4306,5328,3844,2472,2217,1796
"14729","NM_001130061",108,109,111,122,185,166,123,127,124
"14730","NM_001108363",0,0,0,0,0,0,0,0,1
"14731","NM_138506",0,1,0,0,0,0,0,0,0
"14732","NM_001130062",14,1,10,0,0,1,2,3,5
"14733","NM_001169113",681,572,580,590,532,534,470,487,578
"14734","NM_053320",3196,2753,2985,3905,4573,3582,3484,3186,2576
"14735","NM_001109089",3,1,0,3,2,5,1,2,3
"14736","NM_001191680",60,59,49,33,34,48,65,74,141
"14737","NM_001106013",321,286,281,153,197,176,334,491,615
"14738","NM_001024771",76,88,82,87,97,72,80,124,104
"14739","NM_001100684",156,122,128,247,240,239,229,279,329
"14740","NM_019182",455,488,425,329,401,360,541,591,673
"14741","NM_001108364",392,398,336,502,629,513,496,496,487
"14742","NM_001109412",70,54,39,47,65,51,83,98,108
"14743","NM_001106014",0,0,0,0,0,0,0,0,0
"14744","NM_001008339",171,167,157,213,226,194,252,349,318
"14745","NM_001191681",1,0,0,0,0,2,0,1,0
"14746","NM_053429",224,168,216,350,252,313,415,578,549
